,bikeCount,counter,date,direction,hour,mode
31,42,45.0,05/20/2016,O,15,B
32,23,45.0,05/20/2016,I,16,B
33,78,45.0,05/20/2016,O,16,B
34,22,45.0,05/20/2016,I,17,B
35,156,45.0,05/20/2016,O,17,B
36,29,45.0,05/20/2016,I,18,B
37,105,45.0,05/20/2016,O,18,B
38,15,45.0,05/20/2016,I,19,B
39,43,45.0,05/20/2016,O,19,B
40,6,45.0,05/20/2016,I,20,B
41,20,45.0,05/20/2016,O,20,B
42,6,45.0,05/20/2016,I,21,B
43,8,45.0,05/20/2016,O,21,B
44,5,45.0,05/20/2016,I,22,B
45,5,45.0,05/20/2016,O,22,B
46,6,45.0,05/20/2016,I,23,B
47,3,45.0,05/20/2016,O,23,B
